,stars,forks,repo_size_kb,open_issues_count,num_files,num_py_files,num_js_files,num_ts_files,num_html_files,num_css_files,num_json_files,num_sh_files,num_yaml_files,num_test_files,test_file_ratio,num_docs_files,num_notebooks,other_extensions_count,has_dedicated_test_dir,has_license,has_src_dir,has_docs_dir,has_scripts_dir,num_dirs,avg_files_per_dir,avg_py_file_len,avg_test_file_len,avg_nb_cell_count,avg_docs_file_len,num_dependencies,repo_age_days,recent_activity_days
num_json_files,0.3196580589081907,0.026989101337974872,3.056855150772066e-10,0.1481567080511995,4.583840667296483e-71,7.976540092140655e-17,0.151243030743908,3.078283604227389e-07,0.0003453381078442711,0.019147072825395236,1.0,0.00022959312747070478,5.103812405346066e-05,1.7705872823752196e-26,0.0002891690439559069,5.986644978457258e-34,0.5013096781237545,1.3195177754801741e-17,0.047644148426664513,0.11905176868113461,0.8282492192281009,0.00012898779825107215,2.362093849970759e-07,8.749226258463739e-32,0.24099715866798416,0.5286964021376339,0.5864866892796461,0.8063937198549163,0.22901495533627245,0.0003069735946997935,0.6225365941811352,0.23311273151109618
num_sh_files,0.3367536561630824,0.7150955893229821,0.00011227497960623183,0.0010588969516128204,1.1445220610687777e-26,2.448585584988288e-39,0.10663517603938415,0.5096146804495414,0.8205535177311452,0.5069278031887802,0.00022959312747070478,1.0,0.0007319805634123213,9.001877481157017e-09,0.5098887997007293,2.703845567735499e-12,0.6563125694483665,9.23238900356177e-06,0.03331192193818021,0.5928317077606663,0.06615433478294995,0.010149190505946516,0.00012064048011225979,5.786788205998402e-28,0.3301264607579097,0.6839975728199933,0.8238522492208158,0.11648345056658903,0.02979971143833064,1.3793404676668825e-07,0.42731215648361126,0.2768108445961947
num_yaml_files,0.5526122980384482,0.5157436682115287,0.03953807074984818,0.11849995313387783,3.170442179993915e-37,1.5171205593454988e-06,0.8331380762200494,0.6957873990650377,0.7942719929262811,0.7491053736891955,5.103812405346066e-05,0.0007319805634123213,1.0,0.00019418953831412114,0.6473641949804169,0.309524713674648,0.7946930343783263,0.03057070674151868,0.060532566045879935,0.8789851535898863,0.4876787533982385,0.30425273798316693,0.01495091493440652,2.802278543521138e-09,0.7101481714561858,0.5614459560185587,0.05902044376698746,0.7079037776298132,0.11738708807223555,0.4371964105591908,0.8050159865065963,0.48337857336083445
num_test_files,0.09737624976766016,5.080278681190956e-07,7.775586979006018e-48,2.3535781062334502e-32,7.798013419238499e-101,4.369260415630104e-217,0.07678491711115894,1.3709611456473164e-21,0.002489595162237404,0.0009157610695215761,1.7705872823752196e-26,9.001877481157017e-09,0.00019418953831412114,1.0,4.5538038420721776e-55,4.984408833288946e-13,7.62904518332183e-17,2.0130040251767816e-11,7.80885837785457e-07,0.0026799031368948973,0.3752839618134162,3.8687758992135504e-12,1.2009907564451238e-19,2.5248283854382626e-90,0.5024104615555256,0.41408851869539737,4.4318463815950404e-08,0.4497432345372445,0.0005031919458820202,3.083641101622388e-33,2.811784591341468e-06,0.08149842049033047
test_file_ratio,0.27544238129058907,0.16351761100349246,0.050610028975778536,0.0004768130157362318,0.008828053267325272,0.07428898317441142,0.7841726716804237,0.018201805814724005,0.2511820855073067,0.31438025612325765,0.0002891690439559069,0.5098887997007293,0.6473641949804169,4.5538038420721776e-55,1.0,0.1064669205024836,0.5381199457321562,0.5641131095742469,6.948179215247483e-55,8.095217511245167e-07,1.1932737985787055e-06,6.584451330347352e-32,2.820548605373351e-08,0.22092279708585472,0.3210002692822519,0.22466940403431332,1.5732132607197712e-23,0.1664274054049332,0.00038040826452134975,0.48339365776537946,2.06452538495917e-24,0.042792176279268894
num_docs_files,0.19681821503761115,0.04132790316888767,1.6080917691469252e-13,0.06386651720021087,3.415415042606699e-80,3.351340328923584e-22,0.02153564316288381,0.1522219858105225,0.3164288210996929,0.02066054063099418,5.986644978457258e-34,2.703845567735499e-12,0.309524713674648,4.984408833288946e-13,0.1064669205024836,1.0,3.405370908619068e-09,1.4551611580303835e-09,0.25330643489544247,0.595282882907957,0.3102368557661873,5.799980819814323e-06,1.6285995119530803e-07,1.0051340445765073e-111,0.6608129526370566,0.5111990038610326,0.2345997499059735,0.9734965891483346,0.22207521456545717,7.199614767982418e-09,0.3455187625878355,0.16351856461984013
num_notebooks,0.34428156455714526,0.6481977593154109,2.0136781825375333e-13,0.6556857369247694,1.4008640957988163e-17,1.8715360565020651e-19,0.9506026589601738,0.08279490511099245,0.8452028261808082,0.3345790993575325,0.5013096781237545,0.6563125694483665,0.7946930343783263,7.62904518332183e-17,0.5381199457321562,3.405370908619068e-09,1.0,1.1770468512790249e-06,0.7768217904289969,0.38636239958023755,0.46551847084673637,0.1132007153664961,0.009801916764116493,2.7060115327869045e-35,0.5839851585255051,0.40703206666059344,0.673136755095476,0.01764171726892613,0.2172809874958401,2.000845230179356e-103,0.7149448730331266,0.724137760072871
other_extensions_count,0.6408275846362688,0.12161274241345885,3.078296744905211e-19,0.08822573431644233,3.06e-322,3.0356237230564774e-27,1.2305330227140427e-08,1.9703064848521267e-14,1.8611795051662997e-08,1.0814364335105841e-07,1.3195177754801741e-17,9.23238900356177e-06,0.03057070674151868,2.0130040251767816e-11,0.5641131095742469,1.4551611580303835e-09,1.1770468512790249e-06,1.0,0.19712526322827842,0.3719064525678933,0.0487016924589737,0.00013994377992725593,0.22686384874760887,8.285678482894378e-99,4.2637295446594473e-11,0.22818330426829814,0.1272231357576563,0.7455486267014728,0.6433162140730214,4.1171439372288866e-16,0.01416443036068778,0.3327411536639676
has_dedicated_test_dir,0.07104612859218813,0.0026821862664924813,0.5300046814584222,0.860797469032802,0.7266484218695705,0.044318412443087686,0.2099978146436212,0.23352273019139694,0.1378072770456411,0.23958146848480877,0.047644148426664513,0.03331192193818021,0.060532566045879935,7.80885837785457e-07,6.948179215247483e-55,0.25330643489544247,0.7768217904289969,0.19712526322827842,1.0,6.960534016290207e-08,1.7987041659498117e-06,1.7358439887400575e-33,1.3315637727442107e-11,0.373178464246078,0.4648509162651816,0.2785003404544094,3.445981960967961e-11,0.501764077694557,0.19104178461466942,0.4769917129745535,0.0008994295132482081,0.49603137818843346
has_license,0.32601364891937734,0.08558161220110998,0.011686511558799548,0.011831675677483961,0.029973503082442645,0.007198452235265219,0.2995358352810362,0.0759182677205269,0.29095625922839297,0.4677562094719087,0.11905176868113461,0.5928317077606663,0.8789851535898863,0.0026799031368948973,8.095217511245167e-07,0.595282882907957,0.38636239958023755,0.3719064525678933,6.960534016290207e-08,1.0,0.11888713273756339,7.534567144900044e-12,0.0001495439581942505,0.1617667691507941,0.4889079010986215,0.16570164128197937,0.007713944009750932,0.2595758183938129,0.06732084220565293,0.0036637915401849406,0.00038273633248282296,0.6931701023915583
